customer_id,customer_name,customer_type,channel,province,region,address,phone,tax_code,join_date,credit_limit,status
CUS00135,Siêu thị Bùi Thành Dũng,Siêu thị,Modern Trade,Hải Dương,Miền Bắc,"Số 92 đường Nguyễn Huệ, Hải Dương",02916164431,9392707144,2018-10-10,500000000,Active
CUS00136,Siêu thị Bùi Hữu An,Siêu thị,Modern Trade,Quảng Nam,Miền Trung,"Số 189 đường Nguyễn Huệ, Quảng Nam",02585672859,8664400151,2020-09-20,500000000,Active
CUS00137,Tạp hóa Ngô Bá Quân,Tạp hóa,Traditional Trade,Nghệ An,Miền Trung,"Số 78 đường Lê Lợi, Nghệ An",02713209180,,2020-08-12,200000000,Active
CUS00138,Nhà hàng Nguyễn Thành Kiên,Nhà hàng,Traditional Trade,TP.HCM,Miền Nam,"Số 435 đường Điện Biên Phủ, TP.HCM",02523951801,5222449983,2022-09-16,500000000,Active
CUS00139,Siêu thị Nguyễn Thanh Nhân,Siêu thị,Modern Trade,Hưng Yên,Miền Bắc,"Số 359 đường Trần Phú, Hưng Yên",02821395409,3494390866,2023-09-02,100000000,Active
CUS00140,Cửa hàng tiện lợi Đỗ Văn Phương,Cửa hàng tiện lợi,Modern Trade,Đà Nẵng,Miền Trung,"Số 340 đường Nguyễn Huệ, Đà Nẵng",02449148093,,2020-12-05,200000000,Active
CUS00141,Online Seller Huỳnh Quốc Sơn,Online Seller,E-commerce,Khánh Hòa,Miền Trung,"Số 140 đường Nguyễn Huệ, Khánh Hòa",02237207628,,2019-07-12,50000000,Active
CUS00142,Canteen Huỳnh Xuân Khoa,Canteen,Traditional Trade,Thái Bình,Miền Bắc,"Số 275 đường Trần Phú, Thái Bình",02470655283,6619138852,2020-12-21,50000000,Active
CUS00143,Online Seller Ngô Công Cường,Online Seller,E-commerce,Cần Thơ,Miền Nam,"Số 111 đường Lý Thường Kiệt, Cần Thơ",02629907683,,2019-01-09,100000000,Active
CUS00144,Siêu thị Hồ Minh Tâm,Siêu thị,Modern Trade,Bình Định,Miền Trung,"Số 420 đường Nguyễn Huệ, Bình Định",02164276605,8965451958,2024-03-27,100000000,Active
CUS00145,Siêu thị Nguyễn Văn Phúc,Siêu thị,Modern Trade,Quảng Ninh,Miền Bắc,"Số 67 đường Nguyễn Huệ, Quảng Ninh",02759961172,9950881177,2020-11-26,50000000,Inactive
CUS00146,Online Seller Đặng Đức Hà,Online Seller,E-commerce,Bắc Ninh,Miền Bắc,"Số 464 đường Lý Thường Kiệt, Bắc Ninh",02626445384,,2018-06-24,500000000,Inactive
CUS00147,Online Seller Vũ Hữu Bình,Online Seller,E-commerce,Vũng Tàu,Miền Nam,"Số 196 đường Điện Biên Phủ, Vũng Tàu",02733193791,,2021-12-20,100000000,Active
CUS00148,Canteen Lê Văn Quân,Canteen,Traditional Trade,Quảng Nam,Miền Trung,"Số 332 đường Trần Phú, Quảng Nam",02865296657,3057422183,2018-12-26,200000000,Active
CUS00149,Online Seller Dương Bá Quân,Online Seller,E-commerce,Huế,Miền Trung,"Số 323 đường Lý Thường Kiệt, Huế",02912621269,,2022-04-16,200000000,Active
CUS00150,Cửa hàng tiện lợi Bùi Quốc Kiên,Cửa hàng tiện lợi,Modern Trade,Quảng Nam,Miền Trung,"Số 139 đường Nguyễn Huệ, Quảng Nam",02152799022,,2020-06-16,50000000,Active
CUS00151,Canteen Bùi Quốc Phúc,Canteen,Traditional Trade,Đà Nẵng,Miền Trung,"Số 499 đường Nguyễn Huệ, Đà Nẵng",02243266810,3821211202,2020-12-27,50000000,Active
CUS00152,Nhà hàng Lý Đức Mai,Nhà hàng,Traditional Trade,Nam Định,Miền Bắc,"Số 122 đường Nguyễn Trãi, Nam Định",02658155056,9711080868,2021-12-11,100000000,Active
CUS00153,Cửa hàng tiện lợi Hoàng Đức Vân,Cửa hàng tiện lợi,Modern Trade,Thái Bình,Miền Bắc,"Số 20 đường Lê Lợi, Thái Bình",02141222178,,2020-06-15,50000000,Active
CUS00154,Cửa hàng tiện lợi Phạm Đức Việt,Cửa hàng tiện lợi,Modern Trade,Hải Dương,Miền Bắc,"Số 368 đường Nguyễn Huệ, Hải Dương",02617993466,,2018-03-31,100000000,Active
CUS00155,Cửa hàng tiện lợi Lý Quốc Giang,Cửa hàng tiện lợi,Modern Trade,Hải Phòng,Miền Bắc,"Số 192 đường Điện Biên Phủ, Hải Phòng",02788653825,,2019-02-18,200000000,Active
CUS00156,Online Seller Vũ Thành Vân,Online Seller,E-commerce,Quảng Ninh,Miền Bắc,"Số 333 đường Trần Phú, Quảng Ninh",02385427317,,2022-01-01,100000000,Active
CUS00157,Nhà hàng Ngô Hồng Tiến,Nhà hàng,Traditional Trade,Nam Định,Miền Bắc,"Số 66 đường Nguyễn Huệ, Nam Định",02186884584,1139082827,2021-07-27,100000000,Active
CUS00158,Tạp hóa Huỳnh Hồng Giang,Tạp hóa,Traditional Trade,Thái Bình,Miền Bắc,"Số 122 đường Trần Phú, Thái Bình",02632533467,,2018-12-30,200000000,Active
CUS00159,Tạp hóa Ngô Thị Yến,Tạp hóa,Traditional Trade,Huế,Miền Trung,"Số 132 đường Lý Thường Kiệt, Huế",02210171954,,2018-07-17,500000000,Active
CUS00160,Canteen Đặng Xuân Yến,Canteen,Traditional Trade,Huế,Miền Trung,"Số 280 đường Hai Bà Trưng, Huế",02274355957,1968870456,2023-01-23,50000000,Active
CUS00161,Siêu thị Huỳnh Minh Hùng,Siêu thị,Modern Trade,Hưng Yên,Miền Bắc,"Số 38 đường Trần Phú, Hưng Yên",02360393104,9912067529,2019-01-17,200000000,Active
CUS00162,Online Seller Nguyễn Xuân Long,Online Seller,E-commerce,Bình Phước,Miền Nam,"Số 311 đường Hai Bà Trưng, Bình Phước",02317188130,,2019-02-19,200000000,Active
CUS00163,Online Seller Bùi Hồng Tâm,Online Seller,E-commerce,Nam Định,Miền Bắc,"Số 339 đường Trần Phú, Nam Định",02541883191,,2019-01-28,50000000,Active
CUS00164,Tạp hóa Nguyễn Quốc An,Tạp hóa,Traditional Trade,Bình Phước,Miền Nam,"Số 219 đường Lê Lợi, Bình Phước",02598854850,,2023-05-22,100000000,Active
CUS00165,Online Seller Hoàng Thị Trung,Online Seller,E-commerce,Quảng Ninh,Miền Bắc,"Số 433 đường Lê Lợi, Quảng Ninh",02563347164,,2023-04-13,500000000,Active
CUS00166,Online Seller Bùi Xuân Mai,Online Seller,E-commerce,Đà Nẵng,Miền Trung,"Số 190 đường Hai Bà Trưng, Đà Nẵng",02635042738,,2022-12-31,50000000,Active
CUS00167,Tạp hóa Lý Minh Dũng,Tạp hóa,Traditional Trade,Quảng Nam,Miền Trung,"Số 78 đường Lý Thường Kiệt, Quảng Nam",02221503440,,2021-11-09,500000000,Active
CUS00168,Cửa hàng tiện lợi Nguyễn Xuân Nhân,Cửa hàng tiện lợi,Modern Trade,Long An,Miền Nam,"Số 495 đường Nguyễn Trãi, Long An",02886868410,,2020-08-23,500000000,Active
CUS00169,Online Seller Nguyễn Bá Linh,Online Seller,E-commerce,Nghệ An,Miền Trung,"Số 62 đường Lý Thường Kiệt, Nghệ An",02833203422,,2019-11-16,100000000,Active
CUS00170,Canteen Trần Thành Phương,Canteen,Traditional Trade,Hà Nội,Miền Bắc,"Số 104 đường Lý Thường Kiệt, Hà Nội",02389865944,6402580787,2018-10-02,50000000,Active
CUS00171,Nhà hàng Lý Minh Thảo,Nhà hàng,Traditional Trade,Bình Định,Miền Trung,"Số 470 đường Lý Thường Kiệt, Bình Định",02193625419,8652281649,2019-04-06,500000000,Active
CUS00172,Siêu thị Đỗ Thị Tiến,Siêu thị,Modern Trade,Bình Dương,Miền Nam,"Số 445 đường Nguyễn Trãi, Bình Dương",02665148727,6429425484,2023-06-12,500000000,Inactive
CUS00173,Tạp hóa Đỗ Công Lộc,Tạp hóa,Traditional Trade,Quảng Ngãi,Miền Trung,"Số 20 đường Hai Bà Trưng, Quảng Ngãi",02641887353,,2018-07-21,500000000,Active
CUS00174,Nhà hàng Lý Minh Tuấn,Nhà hàng,Traditional Trade,Đà Nẵng,Miền Trung,"Số 144 đường Lý Thường Kiệt, Đà Nẵng",02823182514,1979069637,2021-05-15,500000000,Active
CUS00175,Online Seller Vũ Công Hà,Online Seller,E-commerce,Quảng Nam,Miền Trung,"Số 97 đường Hai Bà Trưng, Quảng Nam",02464649480,,2023-06-08,200000000,Active
CUS00176,Siêu thị Hoàng Hồng Lộc,Siêu thị,Modern Trade,Đồng Nai,Miền Nam,"Số 70 đường Lý Thường Kiệt, Đồng Nai",02986325904,1124331395,2020-02-29,100000000,Active
CUS00177,Canteen Nguyễn Quốc Nam,Canteen,Traditional Trade,Hà Nội,Miền Bắc,"Số 141 đường Trần Phú, Hà Nội",02877796914,4964570811,2018-05-06,100000000,Active
CUS00178,Tạp hóa Lý Hữu Yến,Tạp hóa,Traditional Trade,Bình Phước,Miền Nam,"Số 177 đường Nguyễn Huệ, Bình Phước",02522132198,,2021-03-13,50000000,Active
CUS00179,Tạp hóa Hồ Thanh Ngân,Tạp hóa,Traditional Trade,Bắc Ninh,Miền Bắc,"Số 138 đường Điện Biên Phủ, Bắc Ninh",02778891441,,2018-03-24,50000000,Active
CUS00180,Cửa hàng tiện lợi Dương Văn Phúc,Cửa hàng tiện lợi,Modern Trade,Quảng Ninh,Miền Bắc,"Số 130 đường Nguyễn Trãi, Quảng Ninh",02596267144,,2021-02-01,500000000,Active
CUS00181,Nhà hàng Phạm Hữu Tuấn,Nhà hàng,Traditional Trade,Quảng Ngãi,Miền Trung,"Số 347 đường Nguyễn Trãi, Quảng Ngãi",02788448538,1439427140,2023-09-27,200000000,Active
CUS00182,Nhà hàng Hồ Thị Trung,Nhà hàng,Traditional Trade,Cần Thơ,Miền Nam,"Số 33 đường Trần Phú, Cần Thơ",02595979171,6484179008,2021-05-08,100000000,Active
CUS00183,Cửa hàng tiện lợi Vũ Thành Uyên,Cửa hàng tiện lợi,Modern Trade,Hà Nội,Miền Bắc,"Số 349 đường Nguyễn Huệ, Hà Nội",02197966375,,2023-07-31,200000000,Active
CUS00184,Canteen Ngô Văn Nam,Canteen,Traditional Trade,Quảng Ngãi,Miền Trung,"Số 176 đường Điện Biên Phủ, Quảng Ngãi",02481757508,3397657114,2021-04-18,50000000,Active
CUS00185,Online Seller Dương Bá Mai,Online Seller,E-commerce,Cần Thơ,Miền Nam,"Số 485 đường Điện Biên Phủ, Cần Thơ",02697836731,,2019-01-01,100000000,Active
CUS00186,Canteen Dương Quốc Hải,Canteen,Traditional Trade,Cần Thơ,Miền Nam,"Số 134 đường Nguyễn Trãi, Cần Thơ",02572244897,4655935832,2023-04-12,50000000,Active
CUS00187,Canteen Phạm Bá Khoa,Canteen,Traditional Trade,Bình Dương,Miền Nam,"Số 445 đường Điện Biên Phủ, Bình Dương",02781113720,6576395496,2018-08-10,100000000,Active
CUS00188,Canteen Đỗ Hữu Linh,Canteen,Traditional Trade,Hải Dương,Miền Bắc,"Số 162 đường Lý Thường Kiệt, Hải Dương",02320846331,7389111087,2019-12-26,200000000,Active
CUS00189,Nhà hàng Phạm Đức Long,Nhà hàng,Traditional Trade,Thái Bình,Miền Bắc,"Số 251 đường Lý Thường Kiệt, Thái Bình",02227368573,7934137693,2022-10-25,500000000,Active
CUS00190,Siêu thị Nguyễn Bá Nam,Siêu thị,Modern Trade,Quảng Ngãi,Miền Trung,"Số 375 đường Trần Phú, Quảng Ngãi",02153246714,3280772748,2018-03-15,50000000,Active
CUS00191,Online Seller Huỳnh Minh Lan,Online Seller,E-commerce,Bắc Ninh,Miền Bắc,"Số 53 đường Hai Bà Trưng, Bắc Ninh",02989010042,,2021-06-07,100000000,Inactive
CUS00192,Nhà hàng Đặng Hồng Việt,Nhà hàng,Traditional Trade,Hưng Yên,Miền Bắc,"Số 223 đường Điện Biên Phủ, Hưng Yên",02356000822,7400268709,2020-02-11,100000000,Active
CUS00193,Tạp hóa Phạm Hồng Lan,Tạp hóa,Traditional Trade,Đà Nẵng,Miền Trung,"Số 109 đường Điện Biên Phủ, Đà Nẵng",02189147232,,2023-08-29,100000000,Active
CUS00194,Canteen Hồ Minh Dũng,Canteen,Traditional Trade,TP.HCM,Miền Nam,"Số 305 đường Lê Lợi, TP.HCM",02297720360,4591108099,2018-07-17,50000000,Active
CUS00195,Cửa hàng tiện lợi Hoàng Hữu Linh,Cửa hàng tiện lợi,Modern Trade,Đà Nẵng,Miền Trung,"Số 106 đường Điện Biên Phủ, Đà Nẵng",02150415166,,2022-09-20,50000000,Active
CUS00196,Cửa hàng tiện lợi Ngô Đức Nhân,Cửa hàng tiện lợi,Modern Trade,Bình Định,Miền Trung,"Số 426 đường Lê Lợi, Bình Định",02992906016,,2019-04-28,200000000,Active
CUS00197,Tạp hóa Đỗ Thanh Tâm,Tạp hóa,Traditional Trade,Thái Bình,Miền Bắc,"Số 426 đường Nguyễn Trãi, Thái Bình",02458039455,,2022-08-06,200000000,Active
CUS00198,Tạp hóa Ngô Hữu Việt,Tạp hóa,Traditional Trade,Bình Phước,Miền Nam,"Số 121 đường Lê Lợi, Bình Phước",02121945758,,2019-03-29,500000000,Active
CUS00199,Online Seller Ngô Thị Tâm,Online Seller,E-commerce,Hải Phòng,Miền Bắc,"Số 330 đường Nguyễn Huệ, Hải Phòng",02849731424,,2020-12-17,500000000,Inactive
CUS00200,Nhà hàng Huỳnh Thành Uyên,Nhà hàng,Traditional Trade,Hà Nội,Miền Bắc,"Số 219 đường Điện Biên Phủ, Hà Nội",02222750478,4823775103,2018-02-09,100000000,Active
CUS00201,Nhà hàng Đặng Công Thắng,Nhà hàng,Traditional Trade,Hải Dương,Miền Bắc,"Số 450 đường Điện Biên Phủ, Hải Dương",02260012498,8795212264,2020-01-20,50000000,Active
CUS00202,Canteen Ngô Hữu Nhân,Canteen,Traditional Trade,Quảng Nam,Miền Trung,"Số 333 đường Lý Thường Kiệt, Quảng Nam",02325174194,4119911995,2019-10-15,50000000,Active
CUS00203,Cửa hàng tiện lợi Hồ Hữu Mai,Cửa hàng tiện lợi,Modern Trade,Bình Phước,Miền Nam,"Số 313 đường Hai Bà Trưng, Bình Phước",02692055138,,2018-04-29,100000000,Active
CUS00204,Canteen Đặng Văn Giang,Canteen,Traditional Trade,Đà Nẵng,Miền Trung,"Số 134 đường Điện Biên Phủ, Đà Nẵng",02611658959,3426709025,2021-10-17,50000000,Active
CUS00205,Canteen Huỳnh Thành Kiên,Canteen,Traditional Trade,Long An,Miền Nam,"Số 77 đường Lý Thường Kiệt, Long An",02992263926,1234359689,2019-10-05,500000000,Active
CUS00206,Canteen Huỳnh Thanh Việt,Canteen,Traditional Trade,Hải Phòng,Miền Bắc,"Số 497 đường Trần Phú, Hải Phòng",02178038903,8057994126,2022-07-10,100000000,Inactive
CUS00207,Cửa hàng tiện lợi Đặng Thị Vân,Cửa hàng tiện lợi,Modern Trade,Nghệ An,Miền Trung,"Số 229 đường Trần Phú, Nghệ An",02276756320,,2018-03-14,50000000,Active
CUS00208,Siêu thị Dương Công Tuấn,Siêu thị,Modern Trade,Hà Nội,Miền Bắc,"Số 456 đường Nguyễn Trãi, Hà Nội",02937763104,6758924930,2018-08-11,100000000,Active
CUS00209,Cửa hàng tiện lợi Đỗ Hữu Hải,Cửa hàng tiện lợi,Modern Trade,Bình Định,Miền Trung,"Số 367 đường Hai Bà Trưng, Bình Định",02223077775,,2020-06-27,50000000,Active
CUS00210,Cửa hàng tiện lợi Bùi Quốc Hùng,Cửa hàng tiện lợi,Modern Trade,Cần Thơ,Miền Nam,"Số 24 đường Nguyễn Huệ, Cần Thơ",02828850770,,2022-08-04,50000000,Active
CUS00211,Siêu thị Lý Xuân Ngân,Siêu thị,Modern Trade,Bắc Ninh,Miền Bắc,"Số 235 đường Lý Thường Kiệt, Bắc Ninh",02455356673,2780136605,2019-05-20,500000000,Active
CUS00212,Canteen Nguyễn Bá Dũng,Canteen,Traditional Trade,Đồng Nai,Miền Nam,"Số 284 đường Hai Bà Trưng, Đồng Nai",02878227286,4909199720,2019-12-13,100000000,Active
CUS00213,Cửa hàng tiện lợi Vũ Xuân Quân,Cửa hàng tiện lợi,Modern Trade,Tiền Giang,Miền Nam,"Số 141 đường Hai Bà Trưng, Tiền Giang",02649483304,,2023-01-29,100000000,Active
CUS00214,Online Seller Bùi Quốc Ngân,Online Seller,E-commerce,Cần Thơ,Miền Nam,"Số 103 đường Nguyễn Huệ, Cần Thơ",02556344519,,2019-06-28,100000000,Active
CUS00215,Online Seller Trần Quốc Trung,Online Seller,E-commerce,Tiền Giang,Miền Nam,"Số 299 đường Nguyễn Trãi, Tiền Giang",02781659221,,2021-03-17,500000000,Active
CUS00216,Siêu thị Vũ Đức Dũng,Siêu thị,Modern Trade,Bình Dương,Miền Nam,"Số 344 đường Lê Lợi, Bình Dương",02445833216,2076151332,2018-09-12,200000000,Active
CUS00217,Nhà hàng Lý Hữu Hùng,Nhà hàng,Traditional Trade,TP.HCM,Miền Nam,"Số 316 đường Lý Thường Kiệt, TP.HCM",02940106027,7705605962,2020-08-31,200000000,Active
CUS00218,Canteen Vũ Thành Uyên,Canteen,Traditional Trade,Nam Định,Miền Bắc,"Số 495 đường Nguyễn Trãi, Nam Định",02111740164,8489005480,2020-04-11,500000000,Active
CUS00219,Cửa hàng tiện lợi Bùi Hồng Nam,Cửa hàng tiện lợi,Modern Trade,Tiền Giang,Miền Nam,"Số 398 đường Điện Biên Phủ, Tiền Giang",02449483865,,2023-01-13,100000000,Active
CUS00220,Tạp hóa Ngô Bá Khoa,Tạp hóa,Traditional Trade,Quảng Ninh,Miền Bắc,"Số 194 đường Lê Lợi, Quảng Ninh",02747461811,,2024-03-29,200000000,Active
CUS00221,Siêu thị Huỳnh Hữu Linh,Siêu thị,Modern Trade,Cần Thơ,Miền Nam,"Số 21 đường Nguyễn Huệ, Cần Thơ",02690111922,8137764127,2023-07-03,200000000,Inactive
CUS00222,Cửa hàng tiện lợi Phạm Đức Giang,Cửa hàng tiện lợi,Modern Trade,Tiền Giang,Miền Nam,"Số 403 đường Nguyễn Trãi, Tiền Giang",02365825346,,2024-02-03,500000000,Active
CUS00223,Online Seller Huỳnh Quốc Hải,Online Seller,E-commerce,Bắc Ninh,Miền Bắc,"Số 151 đường Nguyễn Huệ, Bắc Ninh",02973734252,,2018-02-06,50000000,Active
CUS00224,Online Seller Đỗ Công Quân,Online Seller,E-commerce,Huế,Miền Trung,"Số 491 đường Lê Lợi, Huế",02661186964,,2019-04-10,500000000,Active
CUS00225,Siêu thị Bùi Quốc Sơn,Siêu thị,Modern Trade,Cần Thơ,Miền Nam,"Số 250 đường Lê Lợi, Cần Thơ",02597446634,6121801720,2023-10-06,50000000,Active
CUS00226,Online Seller Trần Thanh Ngân,Online Seller,E-commerce,Hà Nội,Miền Bắc,"Số 443 đường Điện Biên Phủ, Hà Nội",02723948820,,2020-04-22,500000000,Active
CUS00227,Siêu thị Đặng Hồng Việt,Siêu thị,Modern Trade,Quảng Ninh,Miền Bắc,"Số 20 đường Lê Lợi, Quảng Ninh",02217283737,9892481056,2020-07-21,200000000,Active
CUS00228,Canteen Vũ Quốc Bình,Canteen,Traditional Trade,Khánh Hòa,Miền Trung,"Số 200 đường Điện Biên Phủ, Khánh Hòa",02281784254,9615270274,2018-09-17,50000000,Active
CUS00229,Cửa hàng tiện lợi Trần Minh Tuấn,Cửa hàng tiện lợi,Modern Trade,Hải Dương,Miền Bắc,"Số 311 đường Lê Lợi, Hải Dương",02568743898,,2022-04-12,500000000,Active
CUS00230,Tạp hóa Bùi Thanh Lan,Tạp hóa,Traditional Trade,Thái Bình,Miền Bắc,"Số 383 đường Hai Bà Trưng, Thái Bình",02949591339,,2019-08-14,200000000,Active
CUS00231,Siêu thị Bùi Bá Linh,Siêu thị,Modern Trade,Tiền Giang,Miền Nam,"Số 64 đường Lê Lợi, Tiền Giang",02186868988,7857580528,2024-01-10,50000000,Active
CUS00232,Tạp hóa Vũ Thành Linh,Tạp hóa,Traditional Trade,Tiền Giang,Miền Nam,"Số 83 đường Nguyễn Huệ, Tiền Giang",02492796892,,2020-11-01,100000000,Active
CUS00233,Cửa hàng tiện lợi Đặng Thành Giang,Cửa hàng tiện lợi,Modern Trade,TP.HCM,Miền Nam,"Số 149 đường Điện Biên Phủ, TP.HCM",02243646722,,2019-02-07,100000000,Active
CUS00234,Nhà hàng Lê Thành Quân,Nhà hàng,Traditional Trade,Quảng Nam,Miền Trung,"Số 52 đường Trần Phú, Quảng Nam",02235970938,6659847491,2023-01-20,200000000,Active
CUS00235,Cửa hàng tiện lợi Lê Công Hải,Cửa hàng tiện lợi,Modern Trade,Khánh Hòa,Miền Trung,"Số 414 đường Trần Phú, Khánh Hòa",02732634412,,2018-01-20,200000000,Active
CUS00236,Nhà hàng Lý Quốc Lan,Nhà hàng,Traditional Trade,Nam Định,Miền Bắc,"Số 348 đường Điện Biên Phủ, Nam Định",02674418331,7282885927,2022-01-09,200000000,Active
CUS00237,Online Seller Đỗ Thị Thắng,Online Seller,E-commerce,Quảng Ninh,Miền Bắc,"Số 440 đường Lý Thường Kiệt, Quảng Ninh",02382292089,,2020-03-15,200000000,Active
CUS00238,Online Seller Trần Văn Bình,Online Seller,E-commerce,Bình Dương,Miền Nam,"Số 417 đường Nguyễn Trãi, Bình Dương",02789193333,,2020-05-21,50000000,Active
